Count  14657
Boundary 5 1335428, 2389525; 1335428, 2393090; 1335581, 2393090; 1335581, 2389525; 1335428, 2389525; 
Boundary 5 1335511, 1530634; 1335511, 1533122; 1336170, 1533122; 1336170, 1530634; 1335511, 1530634; 
Boundary 5 1335673, 3952818; 1335673, 3953526; 1336216, 3953526; 1336216, 3952818; 1335673, 3952818; 
Boundary 5 1335838, 797489; 1335838, 797802; 1337676, 797802; 1337676, 797489; 1335838, 797489; 
Boundary 5 1335945, 141496; 1335945, 142982; 1339219, 142982; 1339219, 141496; 1335945, 141496; 
Boundary 5 1335992, 1652936; 1335992, 1654024; 1338269, 1654024; 1338269, 1652936; 1335992, 1652936; 
Boundary 5 1336496, 3689923; 1336496, 3690492; 1337060, 3690492; 1337060, 3689923; 1336496, 3689923; 
Boundary 5 1336757, 38505; 1336757, 38782; 1337128, 38782; 1337128, 38505; 1336757, 38505; 
Boundary 5 1337250, 5536739; 1337250, 5537358; 1339478, 5537358; 1339478, 5536739; 1337250, 5536739; 
Boundary 5 1337420, 5880440; 1337420, 5880609; 1338095, 5880609; 1338095, 5880440; 1337420, 5880440; 
Boundary 5 1337424, 896769; 1337424, 897009; 1340396, 897009; 1340396, 896769; 1337424, 896769; 
Boundary 5 1337724, 4090222; 1337724, 4093137; 1339114, 4093137; 1339114, 4090222; 1337724, 4090222; 
Boundary 5 1337726, 4876403; 1337726, 4877016; 1339392, 4877016; 1339392, 4876403; 1337726, 4876403; 
Boundary 5 1338485, 6333519; 1338485, 6336551; 1339373, 6336551; 1339373, 6333519; 1338485, 6333519; 
Boundary 5 1338989, 249179; 1338989, 254136; 1339296, 254136; 1339296, 249179; 1338989, 249179; 
Boundary 5 1339136, 2612092; 1339136, 2612682; 1339690, 2612682; 1339690, 2612092; 1339136, 2612092; 
Boundary 5 1339537, 4226203; 1339537, 4232792; 1340545, 4232792; 1340545, 4226203; 1339537, 4226203; 
Boundary 5 1342568, 4960079; 1342568, 4961046; 1343254, 4961046; 1343254, 4960079; 1342568, 4960079; 
Boundary 5 1344234, 1272809; 1344234, 1273155; 1348481, 1273155; 1348481, 1272809; 1344234, 1272809; 
Boundary 5 1344748, 6312857; 1344748, 6319071; 1345341, 6319071; 1345341, 6312857; 1344748, 6312857; 
Boundary 5 1344825, 1303309; 1344825, 1304178; 1346737, 1304178; 1346737, 1303309; 1344825, 1303309; 
Boundary 5 1345082, 623549; 1345082, 628097; 1350316, 628097; 1350316, 623549; 1345082, 623549; 
Boundary 5 1345536, 4686878; 1345536, 4693227; 1353861, 4693227; 1353861, 4686878; 1345536, 4686878; 
Boundary 5 1346748, 3567965; 1346748, 3568770; 1348567, 3568770; 1348567, 3567965; 1346748, 3567965; 
Boundary 5 1347298, 4394717; 1347298, 4394965; 1349447, 4394965; 1349447, 4394717; 1347298, 4394717; 
Boundary 5 1348268, 5361618; 1348268, 5362187; 1352518, 5362187; 1352518, 5361618; 1348268, 5361618; 
Boundary 5 1348418, 3165303; 1348418, 3167899; 1352427, 3167899; 1352427, 3165303; 1348418, 3165303; 
Boundary 5 1348712, 4111654; 1348712, 4113101; 1351373, 4113101; 1351373, 4111654; 1348712, 4111654; 
Boundary 5 1348888, 5312258; 1348888, 5317551; 1349824, 5317551; 1349824, 5312258; 1348888, 5312258; 
Boundary 5 1348934, 5336905; 1348934, 5338101; 1350353, 5338101; 1350353, 5336905; 1348934, 5336905; 
Boundary 5 1349281, 5071917; 1349281, 5072307; 1356154, 5072307; 1356154, 5071917; 1349281, 5071917; 
Boundary 5 1349370, 1132724; 1349370, 1135573; 1356595, 1135573; 1356595, 1132724; 1349370, 1132724; 
Boundary 5 1349391, 5017335; 1349391, 5018166; 1352472, 5018166; 1352472, 5017335; 1349391, 5017335; 
Boundary 5 1349845, 3997759; 1349845, 4000004; 1352627, 4000004; 1352627, 3997759; 1349845, 3997759; 
Boundary 5 1350133, 3788548; 1350133, 3794443; 1350930, 3794443; 1350930, 3788548; 1350133, 3788548; 
Boundary 5 1350238, 153242; 1350238, 156190; 1354698, 156190; 1354698, 153242; 1350238, 153242; 
Boundary 5 1350395, 2755144; 1350395, 2755425; 1355446, 2755425; 1355446, 2755144; 1350395, 2755144; 
Boundary 5 1350669, 578283; 1350669, 579015; 1353261, 579015; 1353261, 578283; 1350669, 578283; 
Boundary 5 1350675, 5046711; 1350675, 5047692; 1352694, 5047692; 1352694, 5046711; 1350675, 5046711; 
Boundary 5 1351235, 3151935; 1351235, 3154425; 1353648, 3154425; 1353648, 3151935; 1351235, 3151935; 
Boundary 5 1351634, 6065908; 1351634, 6067958; 1351767, 6067958; 1351767, 6065908; 1351634, 6065908; 
Boundary 5 1352076, 4611444; 1352076, 4616168; 1352639, 4616168; 1352639, 4611444; 1352076, 4611444; 
Boundary 5 1352094, 2039613; 1352094, 2040195; 1357373, 2040195; 1357373, 2039613; 1352094, 2039613; 
Boundary 5 1352826, 1630494; 1352826, 1630665; 1353076, 1630665; 1353076, 1630494; 1352826, 1630494; 
Boundary 5 1353251, 4652394; 1353251, 4653281; 1359001, 4653281; 1359001, 4652394; 1353251, 4652394; 
Boundary 5 1353517, 2315073; 1353517, 2318410; 1354920, 2318410; 1354920, 2315073; 1353517, 2315073; 
Boundary 5 1353726, 5086617; 1353726, 5093584; 1355877, 5093584; 1355877, 5086617; 1353726, 5086617; 
Boundary 5 1353745, 3216199; 1353745, 3219516; 1354476, 3219516; 1354476, 3216199; 1353745, 3216199; 
Boundary 5 1353749, 3107125; 1353749, 3107290; 1359311, 3107290; 1359311, 3107125; 1353749, 3107125; 
Boundary 5 1353935, 2187371; 1353935, 2191571; 1354867, 2191571; 1354867, 2187371; 1353935, 2187371; 
Boundary 5 1354145, 5396744; 1354145, 5397274; 1354669, 5397274; 1354669, 5396744; 1354145, 5396744; 
Boundary 5 1354697, 4228045; 1354697, 4233681; 1355356, 4233681; 1355356, 4228045; 1354697, 4228045; 
Boundary 5 1354791, 596431; 1354791, 597422; 1354975, 597422; 1354975, 596431; 1354791, 596431; 
Boundary 5 1356072, 346762; 1356072, 347994; 1357909, 347994; 1357909, 346762; 1356072, 346762; 
Boundary 5 1356206, 4585094; 1356206, 4586991; 1356267, 4586991; 1356267, 4585094; 1356206, 4585094; 
Boundary 5 1356581, 2997822; 1356581, 2998478; 1358042, 2998478; 1358042, 2997822; 1356581, 2997822; 
Boundary 5 1356757, 804141; 1356757, 808482; 1356890, 808482; 1356890, 804141; 1356757, 804141; 
Boundary 5 1357027, 3285170; 1357027, 3286247; 1359530, 3286247; 1359530, 3285170; 1357027, 3285170; 
Boundary 5 1357430, 3714383; 1357430, 3714898; 1359821, 3714898; 1359821, 3714383; 1357430, 3714383; 
Boundary 5 1357654, 4220512; 1357654, 4221170; 1359127, 4221170; 1359127, 4220512; 1357654, 4220512; 
Boundary 5 1357794, 1052765; 1357794, 1053754; 1357872, 1053754; 1357872, 1052765; 1357794, 1052765; 
Boundary 5 1357857, 2610916; 1357857, 2612203; 1358317, 2612203; 1358317, 2610916; 1357857, 2610916; 
Boundary 5 1360354, 2071341; 1360354, 2073430; 1360357, 2073430; 1360357, 2071341; 1360354, 2071341; 
Boundary 5 1360463, 2476251; 1360463, 2477027; 1360490, 2477027; 1360490, 2476251; 1360463, 2476251; 
Boundary 5 1362320, 1362132; 1362320, 1364361; 1365735, 1364361; 1365735, 1362132; 1362320, 1362132; 
Boundary 5 1364048, 4526976; 1364048, 4532061; 1365363, 4532061; 1365363, 4526976; 1364048, 4526976; 
Boundary 5 1364918, 1478870; 1364918, 1479581; 1364940, 1479581; 1364940, 1478870; 1364918, 1478870; 
Boundary 5 1366087, 4874980; 1366087, 4875484; 1367881, 4875484; 1367881, 4874980; 1366087, 4874980; 
Boundary 5 1366203, 830692; 1366203, 831036; 1366784, 831036; 1366784, 830692; 1366203, 830692; 
Boundary 5 1366487, 914774; 1366487, 916232; 1369345, 916232; 1369345, 914774; 1366487, 914774; 
Boundary 5 1366532, 5112822; 1366532, 5113906; 1367176, 5113906; 1367176, 5112822; 1366532, 5112822; 
Boundary 5 1366678, 123393; 1366678, 129220; 1370803, 129220; 1370803, 123393; 1366678, 123393; 
Boundary 5 1367390, 4424; 1367390, 8423; 1372643, 8423; 1372643, 4424; 1367390, 4424; 
Boundary 5 1367548, 2189753; 1367548, 2190811; 1374126, 2190811; 1374126, 2189753; 1367548, 2189753; 
Boundary 5 1368537, 4774977; 1368537, 4776012; 1373453, 4776012; 1373453, 4774977; 1368537, 4774977; 
Boundary 5 1368628, 5385469; 1368628, 5391105; 1371890, 5391105; 1371890, 5385469; 1368628, 5385469; 
Boundary 5 1368647, 3656396; 1368647, 3659873; 1370231, 3659873; 1370231, 3656396; 1368647, 3656396; 
Boundary 5 1369166, 5200425; 1369166, 5200602; 1376773, 5200602; 1376773, 5200425; 1369166, 5200425; 
Boundary 5 1369320, 2636118; 1369320, 2636963; 1373307, 2636963; 1373307, 2636118; 1369320, 2636118; 
Boundary 5 1369427, 6177458; 1369427, 6178321; 1372757, 6178321; 1372757, 6177458; 1369427, 6177458; 
Boundary 5 1369644, 5411056; 1369644, 5411542; 1370475, 5411542; 1370475, 5411056; 1369644, 5411056; 
Boundary 5 1369746, 5015990; 1369746, 5019760; 1371686, 5019760; 1371686, 5015990; 1369746, 5015990; 
Boundary 5 1369755, 1544395; 1369755, 1547453; 1373657, 1547453; 1373657, 1544395; 1369755, 1544395; 
Boundary 5 1370338, 2746697; 1370338, 2752368; 1371231, 2752368; 1371231, 2746697; 1370338, 2746697; 
Boundary 5 1370484, 2505215; 1370484, 2508305; 1376756, 2508305; 1376756, 2505215; 1370484, 2505215; 
Boundary 5 1370885, 1566600; 1370885, 1569552; 1372768, 1569552; 1372768, 1566600; 1370885, 1566600; 
Boundary 5 1371042, 5333212; 1371042, 5334383; 1372365, 5334383; 1372365, 5333212; 1371042, 5333212; 
Boundary 5 1371246, 4074027; 1371246, 4074162; 1374326, 4074162; 1374326, 4074027; 1371246, 4074027; 
Boundary 5 1371365, 1850132; 1371365, 1853484; 1374471, 1853484; 1374471, 1850132; 1371365, 1850132; 
Boundary 5 1372390, 2465796; 1372390, 2470812; 1375354, 2470812; 1375354, 2465796; 1372390, 2465796; 
Boundary 5 1372956, 248925; 1372956, 250521; 1374589, 250521; 1374589, 248925; 1372956, 248925; 
Boundary 5 1373171, 1335064; 1373171, 1335160; 1373939, 1335160; 1373939, 1335064; 1373171, 1335064; 
Boundary 5 1373176, 2369386; 1373176, 2372391; 1374129, 2372391; 1374129, 2369386; 1373176, 2369386; 
Boundary 5 1373350, 668866; 1373350, 670067; 1377009, 670067; 1377009, 668866; 1373350, 668866; 
Boundary 5 1373427, 3399800; 1373427, 3400174; 1374289, 3400174; 1374289, 3399800; 1373427, 3399800; 
Boundary 5 1373782, 1607393; 1373782, 1609583; 1374576, 1609583; 1374576, 1607393; 1373782, 1607393; 
Boundary 5 1373798, 3052107; 1373798, 3052343; 1374460, 3052343; 1374460, 3052107; 1373798, 3052107; 
Boundary 5 1373868, 3440399; 1373868, 3440683; 1377867, 3440683; 1377867, 3440399; 1373868, 3440399; 
Boundary 5 1375452, 1068595; 1375452, 1069586; 1377394, 1069586; 1377394, 1068595; 1375452, 1068595; 
Boundary 5 1375524, 3013624; 1375524, 3016553; 1376096, 3016553; 1376096, 3013624; 1375524, 3013624; 
Boundary 5 1375826, 1705939; 1375826, 1710122; 1378873, 1710122; 1378873, 1705939; 1375826, 1705939; 
Boundary 5 1376945, 1290024; 1376945, 1294256; 1379298, 1294256; 1379298, 1290024; 1376945, 1290024; 
Boundary 5 1376960, 4734458; 1376960, 4738706; 1379062, 4738706; 1379062, 4734458; 1376960, 4734458; 
Boundary 5 1377259, 4191211; 1377259, 4191688; 1378570, 4191688; 1378570, 4191211; 1377259, 4191211; 
Boundary 5 1377647, 1977513; 1377647, 1980689; 1378520, 1980689; 1378520, 1977513; 1377647, 1977513; 
Boundary 5 1377738, 312987; 1377738, 318310; 1378499, 318310; 1378499, 312987; 1377738, 312987; 
Boundary 5 1378042, 3853623; 1378042, 3855391; 1378816, 3855391; 1378816, 3853623; 1378042, 3853623; 
Boundary 5 1378598, 973978; 1378598, 975344; 1379363, 975344; 1379363, 973978; 1378598, 973978; 
Boundary 5 1378758, 5894428; 1378758, 5896336; 1378775, 5896336; 1378775, 5894428; 1378758, 5894428; 
Boundary 5 1379444, 3464845; 1379444, 3473569; 1379970, 3473569; 1379970, 3464845; 1379444, 3464845; 
Boundary 5 1382094, 541396; 1382094, 550603; 1386828, 550603; 1386828, 541396; 1382094, 541396; 
Boundary 5 1383132, 2344275; 1383132, 2345030; 1387956, 2345030; 1387956, 2344275; 1383132, 2344275; 
Boundary 5 1383391, 2560297; 1383391, 2560956; 1391060, 2560956; 1391060, 2560297; 1383391, 2560297; 
Boundary 5 1383594, 3753564; 1383594, 3759612; 1389012, 3759612; 1389012, 3753564; 1383594, 3753564; 
Boundary 5 1383655, 390473; 1383655, 391361; 1386627, 391361; 1386627, 390473; 1383655, 390473; 
Boundary 5 1385131, 5699920; 1385131, 5701751; 1391199, 5701751; 1391199, 5699920; 1385131, 5699920; 
Boundary 5 1386831, 869014; 1386831, 873398; 1389154, 873398; 1389154, 869014; 1386831, 869014; 
Boundary 5 1386942, 415339; 1386942, 417290; 1392993, 417290; 1392993, 415339; 1386942, 415339; 
Boundary 5 1387381, 6177662; 1387381, 6178375; 1388383, 6178375; 1388383, 6177662; 1387381, 6177662; 
Boundary 5 1387655, 2408771; 1387655, 2411181; 1388882, 2411181; 1388882, 2408771; 1387655, 2408771; 
Boundary 5 1387898, 1866930; 1387898, 1870977; 1390234, 1870977; 1390234, 1866930; 1387898, 1866930; 
Boundary 5 1388261, 6113508; 1388261, 6113971; 1389172, 6113971; 1389172, 6113508; 1388261, 6113508; 
Boundary 5 1389149, 2170235; 1389149, 2171328; 1391492, 2171328; 1391492, 2170235; 1389149, 2170235; 
Boundary 5 1389300, 3664451; 1389300, 3664867; 1393075, 3664867; 1393075, 3664451; 1389300, 3664451; 
Boundary 5 1389493, 3529343; 1389493, 3531438; 1395049, 3531438; 1395049, 3529343; 1389493, 3529343; 
Boundary 5 1389514, 428558; 1389514, 429731; 1391843, 429731; 1391843, 428558; 1389514, 428558; 
Boundary 5 1389778, 1766768; 1389778, 1770540; 1390391, 1770540; 1390391, 1766768; 1389778, 1766768; 
Boundary 5 1389890, 5121538; 1389890, 5121557; 1392667, 5121557; 1392667, 5121538; 1389890, 5121538; 
Boundary 5 1390361, 857894; 1390361, 857941; 1395570, 857941; 1395570, 857894; 1390361, 857894; 
Boundary 5 1390467, 4967374; 1390467, 4968685; 1390989, 4968685; 1390989, 4967374; 1390467, 4967374; 
Boundary 5 1391097, 4832382; 1391097, 4834934; 1397700, 4834934; 1397700, 4832382; 1391097, 4832382; 
Boundary 5 1391697, 6318230; 1391697, 6318800; 1392493, 6318800; 1392493, 6318230; 1391697, 6318230; 
Boundary 5 1392314, 4556869; 1392314, 4560742; 1394673, 4560742; 1394673, 4556869; 1392314, 4556869; 
Boundary 5 1392551, 5091340; 1392551, 5094255; 1396754, 5094255; 1396754, 5091340; 1392551, 5091340; 
Boundary 5 1392776, 2866557; 1392776, 2869240; 1398616, 2869240; 1398616, 2866557; 1392776, 2866557; 
Boundary 5 1393615, 370747; 1393615, 372982; 1393799, 372982; 1393799, 370747; 1393615, 370747; 
Boundary 5 1393631, 3085270; 1393631, 3089072; 1394465, 3089072; 1394465, 3085270; 1393631, 3085270; 
Boundary 5 1393632, 1957810; 1393632, 1959275; 1394997, 1959275; 1394997, 1957810; 1393632, 1957810; 
Boundary 5 1393720, 4207810; 1393720, 4208513; 1395984, 4208513; 1395984, 4207810; 1393720, 4207810; 
Boundary 5 1394023, 4717119; 1394023, 4717237; 1395322, 4717237; 1395322, 4717119; 1394023, 4717119; 
Boundary 5 1394279, 4050093; 1394279, 4051217; 1396432, 4051217; 1396432, 4050093; 1394279, 4050093; 
Boundary 5 1395031, 1436438; 1395031, 1438506; 1396832, 1438506; 1396832, 1436438; 1395031, 1436438; 
Boundary 5 1395464, 3175359; 1395464, 3177671; 1397061, 3177671; 1397061, 3175359; 1395464, 3175359; 
Boundary 5 1395914, 2254634; 1395914, 2257205; 1396569, 2257205; 1396569, 2254634; 1395914, 2254634; 
Boundary 5 1395942, 2609046; 1395942, 2609109; 1396363, 2609109; 1396363, 2609046; 1395942, 2609046; 
Boundary 5 1396054, 2534626; 1396054, 2537042; 1397327, 2537042; 1397327, 2534626; 1396054, 2534626; 
Boundary 5 1396101, 6336748; 1396101, 6341808; 1396945, 6341808; 1396945, 6336748; 1396101, 6336748; 
Boundary 5 1396212, 3265988; 1396212, 3266100; 1399896, 3266100; 1399896, 3265988; 1396212, 3265988; 
Boundary 5 1397613, 1989868; 1397613, 1991045; 1398002, 1991045; 1398002, 1989868; 1397613, 1989868; 
Boundary 5 1399754, 5673509; 1399754, 5674623; 1399864, 5674623; 1399864, 5673509; 1399754, 5673509; 
Boundary 5 1400464, 1755886; 1400464, 1756613; 1400495, 1756613; 1400495, 1755886; 1400464, 1755886; 
Boundary 5 1402826, 6168460; 1402826, 6174815; 1410014, 6174815; 1410014, 6168460; 1402826, 6168460; 
Boundary 5 1403198, 1573334; 1403198, 1575748; 1405346, 1575748; 1405346, 1573334; 1403198, 1573334; 
Boundary 5 1403750, 2517370; 1403750, 2518418; 1410300, 2518418; 1410300, 2517370; 1403750, 2517370; 
Boundary 5 1405407, 2596977; 1405407, 2597370; 1407123, 2597370; 1407123, 2596977; 1405407, 2596977; 
Boundary 5 1405459, 1430618; 1405459, 1432463; 1405824, 1432463; 1405824, 1430618; 1405459, 1430618; 
Boundary 5 1405847, 2404282; 1405847, 2405315; 1409595, 2405315; 1409595, 2404282; 1405847, 2404282; 
Boundary 5 1405860, 806329; 1405860, 809350; 1407447, 809350; 1407447, 806329; 1405860, 806329; 
Boundary 5 1405879, 2167050; 1405879, 2168110; 1406680, 2168110; 1406680, 2167050; 1405879, 2167050; 
Boundary 5 1406186, 2694731; 1406186, 2695394; 1407928, 2695394; 1407928, 2694731; 1406186, 2694731; 
Boundary 5 1406222, 5572758; 1406222, 5577092; 1407789, 5577092; 1407789, 5572758; 1406222, 5572758; 
Boundary 5 1406287, 1759060; 1406287, 1759295; 1406830, 1759295; 1406830, 1759060; 1406287, 1759060; 
Boundary 5 1406290, 4290748; 1406290, 4292520; 1411113, 4292520; 1411113, 4290748; 1406290, 4290748; 
Boundary 5 1406461, 1335708; 1406461, 1335802; 1411127, 1335802; 1411127, 1335708; 1406461, 1335708; 
Boundary 5 1406635, 1874135; 1406635, 1877997; 1406636, 1877997; 1406636, 1874135; 1406635, 1874135; 
Boundary 5 1407348, 847080; 1407348, 850457; 1414339, 850457; 1414339, 847080; 1407348, 847080; 
Boundary 5 1407518, 1933212; 1407518, 1934451; 1410714, 1934451; 1410714, 1933212; 1407518, 1933212; 
Boundary 5 1407632, 353237; 1407632, 353608; 1410263, 353608; 1410263, 353237; 1407632, 353237; 
Boundary 5 1408744, 3228154; 1408744, 3230561; 1409506, 3230561; 1409506, 3228154; 1408744, 3228154; 
Boundary 5 1409486, 1692122; 1409486, 1696006; 1409691, 1696006; 1409691, 1692122; 1409486, 1692122; 
Boundary 5 1409626, 1627953; 1409626, 1633352; 1409951, 1633352; 1409951, 1627953; 1409626, 1627953; 
Boundary 5 1409918, 5916605; 1409918, 5919993; 1412731, 5919993; 1412731, 5916605; 1409918, 5916605; 
Boundary 5 1409978, 6058627; 1409978, 6058837; 1413637, 6058837; 1413637, 6058627; 1409978, 6058627; 
Boundary 5 1410135, 3751748; 1410135, 3752398; 1416538, 3752398; 1416538, 3751748; 1410135, 3751748; 
Boundary 5 1410149, 5834465; 1410149, 5836239; 1411145, 5836239; 1411145, 5834465; 1410149, 5834465; 
Boundary 5 1411017, 1054367; 1411017, 1056744; 1419256, 1056744; 1419256, 1054367; 1411017, 1054367; 
Boundary 5 1411114, 1373187; 1411114, 1373192; 1411509, 1373192; 1411509, 1373187; 1411114, 1373187; 
Boundary 5 1411531, 1064414; 1411531, 1067710; 1411682, 1067710; 1411682, 1064414; 1411531, 1064414; 
Boundary 5 1411603, 3491425; 1411603, 3492193; 1415866, 3492193; 1415866, 3491425; 1411603, 3491425; 
Boundary 5 1411837, 1342908; 1411837, 1344548; 1412216, 1344548; 1412216, 1342908; 1411837, 1342908; 
Boundary 5 1412059, 5226065; 1412059, 5226743; 1412327, 5226743; 1412327, 5226065; 1412059, 5226065; 
Boundary 5 1412765, 4013512; 1412765, 4014164; 1415401, 4014164; 1415401, 4013512; 1412765, 4013512; 
Boundary 5 1413881, 3168330; 1413881, 3172397; 1415707, 3172397; 1415707, 3168330; 1413881, 3168330; 
Boundary 5 1414549, 2445156; 1414549, 2451304; 1415678, 2451304; 1415678, 2445156; 1414549, 2445156; 
Boundary 5 1415364, 5056867; 1415364, 5059087; 1415601, 5059087; 1415601, 5056867; 1415364, 5056867; 
Boundary 5 1416003, 2742056; 1416003, 2745223; 1418536, 2745223; 1418536, 2742056; 1416003, 2742056; 
Boundary 5 1416186, 2737026; 1416186, 2738076; 1417256, 2738076; 1417256, 2737026; 1416186, 2737026; 
Boundary 5 1416194, 4192000; 1416194, 4194200; 1416667, 4194200; 1416667, 4192000; 1416194, 4192000; 
Boundary 5 1416684, 3979035; 1416684, 3980679; 1417287, 3980679; 1417287, 3979035; 1416684, 3979035; 
Boundary 5 1416960, 2184882; 1416960, 2186810; 1419108, 2186810; 1419108, 2184882; 1416960, 2184882; 
Boundary 5 1417007, 55784; 1417007, 57588; 1417896, 57588; 1417896, 55784; 1417007, 55784; 
Boundary 5 1417012, 2787976; 1417012, 2793566; 1420232, 2793566; 1420232, 2787976; 1417012, 2787976; 
Boundary 5 1417232, 4769375; 1417232, 4774710; 1417290, 4774710; 1417290, 4769375; 1417232, 4769375; 
Boundary 5 1418097, 5697196; 1418097, 5698532; 1418697, 5698532; 1418697, 5697196; 1418097, 5697196; 
Boundary 5 1418717, 6240029; 1418717, 6240823; 1418813, 6240823; 1418813, 6240029; 1418717, 6240029; 
Boundary 5 1419244, 276811; 1419244, 277293; 1420041, 277293; 1420041, 276811; 1419244, 276811; 
Boundary 5 1419329, 2894235; 1419329, 2899587; 1420221, 2899587; 1420221, 2894235; 1419329, 2894235; 
